ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	ALIGNMENT
12933	BonduSoNajamba	regret (verb), be sorry	ním+sɛ́	n í m + s ɛ́	10273	n í m + - - s ɛ́ - - - - - - - -
12934	Nanga	regret (verb), be sorry	ním+sí	n í m + s í	10273	n í m + - - s í - - - - - - - -
12935	Nanga	regret (verb), be sorry	màánd+í	m à á n d + í	10289	m à á n d + í
12936	Penange	regret (verb), be sorry	ním+sàk+án	n í m + s à k + á n	10276	n í m + - - s à k + á n - -
12937	PergeTegu	regret (verb), be sorry	ním+sɛ́	n í m + s ɛ́	10273	n í m + - - s ɛ́ - - - - - - - -
12938	Tiranige	regret (verb), be sorry	mìs+ì+tík+án�ú	m ì s + ì + t í k + á n � ú	10283	m ì s + ì + t í k + á n � ú
12939	TommoSoTongoTongo	regret (verb), be sorry	ním+í+sɛ́	n í m + í + s ɛ́	10273	n í m + í + s ɛ́ - - - - - - - -
12940	ToroTegu	regret (verb), be sorry	yⁿáŋk+ì+tàk+árⁿ+á	yⁿá ŋ k + ì + t à k + á rⁿ + á	10285	yⁿá ŋ k + ì + t à k + á rⁿ + á
12941	ToroTegu	regret (verb), be sorry	ním+sìt+àkárⁿ+á	n í m + s ì t + à k á rⁿ + á	10273	n í m + - - s ì t + à k á rⁿ + á
12942	YandaDom	regret (verb), be sorry	nǐm+sɛ́	n ǐ m + s ɛ́	10273	n ǐ m + - - s ɛ́ - - - - - - - -
16666	BenTey	release (prisoner, hostage)	dùw+ɔ́	d ù w + ɔ́	10290	d ù w + ɔ́
16667	Bunoge	release (prisoner, hostage)	mɛ́ŋ+ɛ̀	m ɛ́ ŋ + ɛ̀	10292	m ɛ́ ŋ + ɛ̀
16668	DonnoSo	release (prisoner, hostage)	yààr+á	y àà r + á	10293	y àà r + á - - -
16669	DonnoSo	release (prisoner, hostage)	yàr+á	y à r + á	10293	y à r + á - - -
16670	JamsayDouentza	release (prisoner, hostage)	dàɣ+á	d à ɣ + á	10291	d à ɣ + á
16671	Mombo	release (prisoner, hostage)	dúz+é	d ú z + é	10290	d ú z + é
16672	BonduSoNajamba	release (prisoner, hostage)	dɔ̀g+ɛ́	d ɔ̀ g + ɛ́	10291	d ɔ̀ g + ɛ́
16673	Nanga	release (prisoner, hostage)	dɔ̀g+ɔ́	d ɔ̀ g + ɔ́	10291	d ɔ̀ g + ɔ́
16674	Penange	release (prisoner, hostage)	dúj+é	d ú j + é	10290	d ú j + é
16675	PergeTegu	release (prisoner, hostage)	kíy+ɛ́	k íy + ɛ́	10298	k íy + ɛ́
16676	PergeTegu	release (prisoner, hostage)	píl+í+rɛ́	p í l + í + r ɛ́	10305	p í l + í + r ɛ́
16677	TogoKan	release (prisoner, hostage)	dàg+á	d à g + á	10291	d à g + á
16678	TommoSoTongoTongo	release (prisoner, hostage)	pád+á	p á d + á	10300	p á d + á
16679	TommoSoTongoTongo	release (prisoner, hostage)	yààr+á	y àà r + á	10293	y àà r + á - - -
16680	ToroTegu	release (prisoner, hostage)	wùr+ɔ́	w ù r + ɔ́	10301	w ù r + ɔ́
16681	YandaDom	release (prisoner, hostage)	dɔ̀g+ɔ́	d ɔ̀ g + ɔ́	10291	d ɔ̀ g + ɔ́
16682	YandaDom	release (prisoner, hostage)	yàd+à+lí	y à d + à + l í	10293	y à d + à + l í
16683	YornoSo	release (prisoner, hostage)	dàg+á	d à g + á	10291	d à g + á
9467	BankanTey	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9468	BenTey	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9469	Bunoge	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9470	DogulDomBendiely	religion, Islam	díínɛ̀	d íí n ɛ̀	10312	d íí n ɛ̀ - -
9471	DogulDomBendiely	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9472	DogulDomKundialang	religion, Islam	díínɛ̀+ŋ̀	d íí n ɛ̀ + ŋ̀	10312	d íí n ɛ̀ + ŋ̀
9473	DonnoSo	religion, Islam	díínɛ̀	d íí n ɛ̀	10312	d íí n ɛ̀ - -
9474	JamsayDouentza	religion, Islam	díínè	d íí n è	10312	d íí n è - -
9475	JamsayDouentza	religion, Islam	díínɛ̀	d íí n ɛ̀	10312	d íí n ɛ̀ - -
9476	Mombo	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9477	BonduSoNajamba	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9478	Nanga	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9479	Penange	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9480	PergeTegu	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9481	TebulUre	religion, Islam	díínè	d íí n è	10312	d íí n è - -
9482	Tiranige	religion, Islam	dììná	d ìì n á	10312	d ìì n á - -
9483	TogoKan	religion, Islam	sá+ⁿ	s á +ⁿ	10320	s á +ⁿ
9484	TogoKan	religion, Islam	dííná	d íí n á	10312	d íí n á - -
9485	TommoSoTongoTongo	religion, Islam	dínɛ̀	d í n ɛ̀	10312	d í n ɛ̀ - -
9486	TommoSoTongoTongo	religion, Islam	sɛ́nú+dìnɛ̀	s ɛ́ n ú + d ì n ɛ̀	10328	s ɛ́ n ú + d ì n ɛ̀
9487	ToroTegu	religion, Islam	díínà	d íí n à	10312	d íí n à - -
9488	YandaDom	religion, Islam	díínɛ̀	d íí n ɛ̀	10312	d íí n ɛ̀ - -
9489	YornoSo	religion, Islam	díínɛ̀	d íí n ɛ̀	10312	d íí n ɛ̀ - -
7298	BankanTey	remain, stay	bé	b é	10329	b é - -
7299	BenTey	remain, stay	bě	b ě	10329	b ě - -
7300	BenTey	remain, stay	wàs+á	w à s + á	10335	w à s + á
7301	Bunoge	remain, stay	déŋg+è	d é ŋ g + è	10332	d é ŋ g + è
7302	DogulDomBendiely	remain, stay	bìy+ɛ́	b ì y + ɛ́	10333	b ì y + ɛ́
7303	DogulDomBendiely	remain, stay	màl+ɛ́	m à l + ɛ́	10351	m à l + ɛ́
7304	DogulDomKundialang	remain, stay	wàs+é	w à s + é	10335	w à s + é
7305	DonnoSo	remain, stay	wàd+á	w à d + á	10335	w à d + á
7306	JamsayDouentza	remain, stay	bè+é	b è + é	10329	b è + é
7307	JamsayMondoro	remain, stay	bè+é	b è + é	10329	b è + é
7308	Mombo	remain, stay	íbyé+è	í b y é + è	10338	í b y é + è
7309	Mombo	remain, stay	wán+jé	w á n + j é	10340	w á n + j é
7310	BonduSoNajamba	remain, stay	wàj+è	w à j + è	10335	w à j + è
7311	BonduSoNajamba	remain, stay	b+ɛ́	b + ɛ́	10350	b + ɛ́
7312	Nanga	remain, stay	bè+é	b è + é	10329	b è + é
7313	Penange	remain, stay	wán+jé	w á n + j é	10340	w á n + j é
7314	PergeTegu	remain, stay	bò+ó	b ò + ó	10341	b ò + ó
7315	TebulUre	remain, stay	bě	b ě	10329	b ě - -
7316	TebulUre	remain, stay	wàd+á	w à d + á	10335	w à d + á
7317	Tiranige	remain, stay	ánj+ó	á n j + ó	10343	á n j + ó
7318	TogoKan	remain, stay	síg+ɛ́	s í g + ɛ́	10344	s í g + ɛ́
7319	TommoSoTongoTongo	remain, stay	bìy+ɛ́	b ì y + ɛ́	10333	b ì y + ɛ́
7320	TommoSoTongoTongo	remain, stay	k+ɔ́	k + ɔ́	10354	k + ɔ́
7321	TommoSoTongoTongo	remain, stay	wàd+á	w à d + á	10335	w à d + á
7322	ToroTegu	remain, stay	wàs+á	w à s + á	10335	w à s + á
7323	YandaDom	remain, stay	bìy+ɛ́	b ì y + ɛ́	10333	b ì y + ɛ́
7324	YornoSo	remain, stay	bɛ̌+ɛ̌	b ɛ̌ + ɛ̌	10329	b ɛ̌ + ɛ̌
7325	YornoSo	remain, stay	bìy+ɛ́	b ì y + ɛ́	10333	b ì y + ɛ́
12133	BankanTey	remainder, rest	wásà	w á s à	10357	w á s - à
12134	BenTey	remainder, rest	wásà	w á s à	10357	w á s - à
12135	Bunoge	remainder, rest	yɛ̂ɛ̂dé+ŋgè	yɛ̂ɛ̂ d é + ŋ g è	10358	yɛ̂ɛ̂ d é + ŋ g è
12136	DonnoSo	remainder, rest	wàdú	w à d ú	10357	w à d - ú
12137	JamsayDouentza	remainder, rest	wájà	w á j à	10357	w á j - à
12138	JamsayMondoro	remainder, rest	wájà	w á j à	10357	w á j - à
12139	Mombo	remainder, rest	wán+jí	w á n + j í	10362	w á n + j í - -
12140	Mombo	remainder, rest	yɛ̀ɛ̀wá+njí	yɛ̀ɛ̀ w á + n j í	10373	yɛ̀ɛ̀ w á + n j í
12141	BonduSoNajamba	remainder, rest	wàjòó	w à j ò ó	10357	w à j ò ó
12142	Nanga	remainder, rest	wásâ	w á s â	10357	w á s - â
12143	Penange	remainder, rest	wán+jénà	w á n + j é n à	10362	w á n + j é n à
12144	PergeTegu	remainder, rest	wásà	w á s à	10357	w á s - à
12145	TebulUre	remainder, rest	wádá	w á d á	10357	w á d - á
12146	Tiranige	remainder, rest	àɲìnɛ́	à ɲ ì n ɛ́	10367	à ɲ ì n ɛ́
12147	Tiranige	remainder, rest	à+ŋgì+nɛ́	à + ŋ g ì + n ɛ́	10374	à + ŋ g ì + n ɛ́
12148	TogoKan	remainder, rest	sí+gɛ́	s í + g ɛ́	10368	s í + g ɛ́
12149	TommoSoTongoTongo	remainder, rest	wàdé	w à d é	10357	w à d - é
12150	ToroTegu	remainder, rest	wásá	w á s á	10357	w á s - á
12151	YandaDom	remainder, rest	wàzè	w à z è	10357	w à z - è
12152	YornoSo	remainder, rest	wàjú	w à j ú	10357	w à j - ú
12660	BankanTey	remember	tɛ́rⁿ+ɛ́	t ɛ́ rⁿ + ɛ́	10375	t ɛ́ rⁿ + ɛ́
12661	BenTey	remember	ìlìr+í	ì l ì r + í	10376	ì l ì r + í
12662	Bunoge	remember	ʔɛ́ɲ+ɲɛ̀	ʔ ɛ́ ɲ + ɲ ɛ̀	10378	ʔ ɛ́ ɲ + ɲ ɛ̀
12663	DogulDomBendiely	remember	ìll+ɛ́	ì ll + ɛ́	10377	ì ll + ɛ́ - - -
12664	DogulDomBendiely	remember	ìrɛ̀l+ɛ́	ì r ɛ̀ l + ɛ́	10393	ì r ɛ̀ l + ɛ́ - -
12665	DogulDomKundialang	remember	íll+yɛ̀	í ll + yɛ̀	10377	í ll + yɛ̀ - - -
12666	DonnoSo	remember	nààlɛ́+ɛ́	n àà l ɛ́ + ɛ́	10381	n àà - l ɛ́ + ɛ́
12667	JamsayDouentza	remember	náŋ+á+rⁿ+á	n á ŋ + á + rⁿ + á	10382	n á ŋ + á + rⁿ - + á
12668	JamsayMondoro	remember	jùg+ɔ́	j ù g + ɔ́	10383	j ù g + ɔ́
12669	Mombo	remember	náál+á+mì	n áá l + á + m ì	10384	n áá l + á + m ì
12670	BonduSoNajamba	remember	íll+í+yɛ́	í ll + í + yɛ́	10377	í ll + í + - yɛ́
12671	Nanga	remember	ìll+í+rí	ì ll + í + r í	10377	ì ll + í + r í
12672	Nanga	remember	ìll+í	ì ll + í	10377	ì ll + í - - -
12673	Nanga	remember	màánd+í	m à á n d + í	10397	m à á n d + í
12674	Nanga	remember	náŋg+ír+í	n á ŋ g + í r + í	10387	n á ŋ g + í r + í
12675	Penange	remember	náál+è	n áá l + è	10381	n áá - l - + è
12676	PergeTegu	remember	náŋg+ár+á	n á ŋ g + á r + á	10387	n á ŋ g + á r + á
12677	TebulUre	remember	íllí+í	í ll í + í	10376	í ll í - + í
12678	Tiranige	remember	yáánd+ó	yáá n d + ó	10389	yáá n d + ó
12679	TogoKan	remember	sǎⁿnáárⁿ+ì	s ǎⁿ n áá rⁿ + ì	10390	s ǎⁿ n áá rⁿ + ì
12680	TommoSoTongoTongo	remember	nàíl+ɛ́	n à í l + ɛ́	10381	n à í l - + ɛ́
12681	ToroTegu	remember	nát+ú+rá	n á t + ú + r á	10392	n á t + ú + r á
12682	YandaDom	remember	ídíl+í+yɛ́	í d í l + í + yɛ́	10393	í d í l + í + yɛ́
12683	YornoSo	remember	náŋ+á+lá	n á ŋ + á + l á	10382	n á ŋ + á + l á - -
12372	BankanTey	rent (sth, to sb)	hás+à+káŋ	h á s + à + k á ŋ	10398	h á s + à + k á ŋ
12373	BenTey	rent (sth, to sb)	háás+ɛ́	h áá s + ɛ́	10398	h áá s + ɛ́ - - - -
12374	JamsayDouentza	rent (sth, to sb)	hás+á	h á s + á	10398	h á s + á - - - -
12375	Mombo	rent (sth, to sb)	sòj+ú+júⁿtúl+é	s ò j + ú + j úⁿ t ú l + é	10402	s ò j + ú + j úⁿ t ú l + é
12376	BonduSoNajamba	rent (sth, to sb)	�sàr+á+má�nd+ɛ́	� s à r + á + m á � n d + ɛ́	10400	� s à r + á + m á � n d + ɛ́
12377	BonduSoNajamba	rent (sth, to sb)	�hás+ù+mà�nd+ɛ́	� h á s + ù + m à � n d + ɛ́	10400	� h á s + ù + m à � n d + ɛ́
12378	PergeTegu	rent (sth, to sb)	sámb+á	s á m b + á	10403	s á m b + á
12379	ToroTegu	rent (sth, to sb)	hás+à+kárⁿ+a�	h á s + à + k á rⁿ + a �	10404	h á s + à + k á rⁿ + a �
12380	YandaDom	rent (sth, to sb)	há+á	h á + á	10405	h á + á
10983	BankanTey	request, ask for (sth)	lémb+ír+é	l é m b + í r + é	10406	l é m b + í r + é
10984	BenTey	request, ask for (sth)	lém+dé	l é m + d é	10407	l é m + d é
10985	DogulDomKundialang	request, ask for (sth)	gɛ̀ŋ+ɛ́	g ɛ̀ ŋ + ɛ́	10409	g ɛ̀ ŋ + ɛ́
10986	Mombo	request, ask for (sth)	sár+é	s á r + é	10408	- s á r + é
10987	BonduSoNajamba	request, ask for (sth)	sàr+è	s à r + è	10408	- s à r + è
10988	Nanga	request, ask for (sth)	ús+í	ú s + í	10411	ú s + í
10989	Nanga	request, ask for (sth)	némb+ír+é	n é m b + í r + é	10406	n é m b + í r + é
10990	PergeTegu	request, ask for (sth)	úsúr+ó	ú s ú r + ó	10408	ú s ú r + ó
10991	TebulUre	request, ask for (sth)	némb+íl	n é m b + í l	10406	n é m b + í l - -
10992	TogoKan	request, ask for (sth)	gɛ̀ŋ+ɛ́	g ɛ̀ ŋ + ɛ́	10409	g ɛ̀ ŋ + ɛ́
10993	TommoSoTongoTongo	request, ask for (sth)	gìyⁿ+ɛ́	g ì yⁿ + ɛ́	10415	g ì yⁿ + ɛ́
10994	TommoSoTongoTongo	request, ask for (sth)	báúr+ú+bàúr+ɔ́	b áú r + ú + b à ú r + ɔ́	10420	b áú r + ú + b à ú r + ɔ́
10995	ToroTegu	request, ask for (sth)	ús+ó	ú s + ó	10411	ú s + ó
10996	YandaDom	request, ask for (sth)	nèm+í+lé	n è m + í + l é	10417	n è m + í + l é
10997	YornoSo	request, ask for (sth)	gɛ̌ɛ+�ⁿ	g ɛ̌ɛ + �ⁿ	10418	g ɛ̌ɛ + �ⁿ
14570	BankanTey	rest, relax	súm+í+rⁿ+í	s ú m + í + rⁿ + í	10422	s ú m + í + rⁿ + í
14571	BenTey	rest, relax	sús+ú+rⁿ+ú	s ú s + ú + rⁿ + ú	10422	s ú s + ú + rⁿ + ú
14572	Bunoge	rest, relax	ʔól+á+nd+è	ʔ ó l + á + n d + è	10424	ʔ ó l + á + n d + è
14573	DogulDomBendiely	rest, relax	nìn+ì+lìy+é	n ì n + ì + l ì y + é	10425	n ì n + ì + l ì y + é
14574	DogulDomBendiely	rest, relax	nìn+ì+lí	n ì n + ì + l í	10425	n ì n + ì + l í - - -
14575	DonnoSo	rest, relax	dèèlé+é	d èè l é + é	10426	d èè l é + é
14576	JamsayDouentza	rest, relax	sús+ú+rⁿ+ó	s ú s + ú + rⁿ + ó	10422	s ú s + ú + rⁿ + ó
14577	Mombo	rest, relax	nɛ́l+lɛ̀	n ɛ́ l + l ɛ̀	10428	n ɛ́ l + l ɛ̀ - - - - - -
14578	BonduSoNajamba	rest, relax	sìŋg+ìl+ìyè	s ì ŋ g + ì l + ì y è	10423	s ì ŋ g + ì l + ì y è
14579	Nanga	rest, relax	súm+ú+rⁿ+í	s ú m + ú + rⁿ + í	10422	s ú m + ú + rⁿ + í
14580	Nanga	rest, relax	súm+í+rⁿ+í	s ú m + í + rⁿ + í	10422	s ú m + í + rⁿ + í
14581	Penange	rest, relax	nél+lún+ɛ́ll+ɛ̀	n é l + l ú n + ɛ́ ll + ɛ̀	10428	n é l + l ú n + ɛ́ ll + ɛ̀
14582	PergeTegu	rest, relax	súm+nó	s ú m + n ó	10431	s ú m + n ó
14583	Tiranige	rest, relax	álánd+íy+ó	á l á n d + íy + ó	10432	á l á n d + íy + ó
14584	TogoKan	rest, relax	sǎⁿdɛ̌ɛ̌rⁿ+ì	s ǎⁿ d ɛ̌ɛ̌ rⁿ + ì	10433	s ǎⁿ d ɛ̌ɛ̌ rⁿ + ì
14585	TommoSoTongoTongo	rest, relax	nín+níl+íyé	n í n + n í l + íy é	10434	n í n + n í l + íy é
14586	YandaDom	rest, relax	súm+ɔ́	s ú m + ɔ́	10431	s ú m + - ɔ́
14587	YornoSo	rest, relax	dɛ̌ɛ̌rⁿɛ́+ɛ́	d ɛ̌ɛ̌ rⁿ ɛ́ + ɛ́	10426	d ɛ̌ɛ̌ rⁿ ɛ́ + ɛ́
1459	BankanTey	rib	gì+mbè+rè+kì+rⁿě+y+ⁿ	g ì + m b è + r è + k ì + rⁿ ě + y +ⁿ	10435	g ì + m b è + r è + k ì + rⁿ ě + y +ⁿ
1460	BenTey	rib	jɛ̀lɛ̀+kùkù+cìrⁿɛ̌+y+ⁿ	j ɛ̀ l ɛ̀ + k ù k ù + c ì rⁿ ɛ̌ + y +ⁿ	10436	j ɛ̀ l ɛ̀ + k ù k ù + c ì rⁿ ɛ̌ + y +ⁿ
1461	Bunoge	rib	sɛ̀+ŋgɛ́+bè	s ɛ̀ + ŋ g ɛ́ + b è	10438	s ɛ̀ + ŋ g ɛ́ + b è
1462	DogulDomKundialang	rib	yɛ́lɔ̀ɔ̀+kɛ̀nɛ̀+ŋ̀	yɛ́ l ɔ̀ɔ̀ + k ɛ̀ n ɛ̀ + ŋ̀	10439	yɛ́ l ɔ̀ɔ̀ + k ɛ̀ n ɛ̀ + ŋ̀
1463	DonnoSo	rib	yɛ́lɛ̀	yɛ́ l ɛ̀	10440	yɛ́ l ɛ̀
1464	JamsayDouentza	rib	gɔ̀ŋɔ̀+cìrⁿé	g ɔ̀ ŋ ɔ̀ + c ì rⁿ é	10441	g ɔ̀ ŋ ɔ̀ + c ì rⁿ é
1465	Mombo	rib	sèèwé	s èè w é	10442	s èè w é -
1466	BonduSoNajamba	rib	pɛ̀lɛ̀+kìná+ŋgó	p ɛ̀ l ɛ̀ + k ì n á + ŋ g ó	10437	p ɛ̀ l ɛ̀ + k ì n á + ŋ g ó
1467	Nanga	rib	gò+mbò+rò+kì+rⁿá	g ò + m b ò + r ò + k ì + rⁿ á	10435	g ò + m b ò + r ò + k ì + rⁿ á - - -
1468	Penange	rib	sɛ᷈ɛ᷈y+ⁿ	s ɛ᷈ɛ᷈y +ⁿ	10442	s ɛ᷈ɛ᷈y - - +ⁿ
1469	PergeTegu	rib	gɔ̀wⁿɔ̀+kìrⁿé	g ɔ̀ wⁿ ɔ̀ + k ì rⁿ é	10441	g ɔ̀ wⁿ ɔ̀ + k ì rⁿ é
1470	TebulUre	rib	gwààⁿ+cìnàá	g w à àⁿ + c ì n à á	10446	g w à àⁿ + c ì n à á
1471	Tiranige	rib	ɛ́ɛ́lɛ́sè+ŋgé	ɛ́ɛ́ l ɛ́ s è + ŋ g é	10447	ɛ́ɛ́ l ɛ́ s è + ŋ g é
1472	TogoKan	rib	gɔ̀ŋɔ̀+kìrⁿí	g ɔ̀ ŋ ɔ̀ + k ì rⁿ í	10441	g ɔ̀ ŋ ɔ̀ + k ì rⁿ í
1473	TommoSoTongoTongo	rib	gìgì+yètà+nnààý	g ì g ì + y è t à + nn àà ý	10449	g ì g ì + y è t à + nn àà ý
1474	TomoKanDiangassagou	rib	gálá+gá	g á l á + g á	10450	g á l á + g á
1475	TomoKanSegue	rib	gùʔì+njè+cílɛ́	g ù ʔ ì + n j è + c í l ɛ́	10451	g ù ʔ ì + n j è + c í l ɛ́
1476	ToroTegu	rib	jím+rò	j í m + r ò	10452	j í m + r ò
1477	YandaDom	rib	jèɲù+kìrⁿà	j è ɲ ù + k ì rⁿ à	10453	j è ɲ ù + k ì rⁿ à
1478	YornoSo	rib	gɔ̀ɔ̀ⁿkìí	g ɔ̀ɔ̀ⁿ k ì í	10454	g ɔ̀ɔ̀ⁿ k ì í
5227	Ampari	rice	ɛ́dɛ́	ɛ́ d ɛ́	10455	ɛ́ d ɛ́
5228	BankanTey	rice	árá	á r á	10460	á r á
5229	BenTey	rice	áárá	áá r á	10460	áá r á
5230	Bunoge	rice	ʔɛ̀+ndɛ̀+gè	ʔ ɛ̀ + n d ɛ̀ + g è	10459	ʔ ɛ̀ + n d ɛ̀ + g è
5231	DogulDomBendiely	rice	árà	á r à	10460	á r à
5232	DogulDomKundialang	rice	árà	á r à	10460	á r à
5233	DonnoSo	rice	árà	á r à	10460	á r à
5234	JamsayGourou	rice	árá	á r á	10460	á r á
5235	JamsayDouentza	rice	árá	á r á	10460	á r á
5236	JamsayMondoro	rice	árá	á r á	10460	á r á
5237	Mombo	rice	ɛ́rɛ́	ɛ́ r ɛ́	10455	ɛ́ r ɛ́
5238	BonduSoNajamba	rice	ɔ̌ɔ̌rɛ̀	ɔ̌ɔ̌ r ɛ̀	10455	ɔ̌ɔ̌ r ɛ̀
5239	Nanga	rice	áárá	áá r á	10460	áá r á
5240	Penange	rice	ɛ́rɛ́ɛ́+ŋgé	ɛ́ r ɛ́ɛ́ + ŋ g é	10468	ɛ́ r ɛ́ɛ́ + ŋ g é
5241	PergeTegu	rice	áárá	áá r á	10460	áá r á
5242	TebulUre	rice	árá	á r á	10460	á r á
5243	Tiranige	rice	ɛ̀rɛ̀+gè	ɛ̀ r ɛ̀ + g è	10468	ɛ̀ r ɛ̀ + - g è
5244	TogoKan	rice	árá	á r á	10460	á r á
5245	TommoSoTongoTongo	rice	árá	á r á	10460	á r á
5246	TomoKanSegue	rice	árá	á r á	10460	á r á
5247	ToroTegu	rice	mɔ́	m ɔ́	10475	m ɔ́
5248	YandaDom	rice	ádá	á d á	10460	á d á
5249	YornoSo	rice	árá	á r á	10460	á r á
12464	BankanTey	rich person, wealthy person	dàygúm	d à y g ú m	10476	d à y g ú m
12465	BenTey	rich person, wealthy person	ɔ̀ɔ̀yìtɛ᷈+ɛ᷈	ɔ̀ɔ̀y ì t ɛ᷈ + ɛ᷈	10477	ɔ̀ɔ̀y ì t ɛ᷈ + ɛ᷈
12466	BenTey	rich person, wealthy person	dàygúm	d à y g ú m	10476	d à y g ú m
12467	Bunoge	rich person, wealthy person	dùmɔ̀bááŋg+à	d ù m ɔ̀ b áá ŋ g + à	10479	d ù m ɔ̀ b áá ŋ g + à
12468	DogulDomBendiely	rich person, wealthy person	bùdùg+áá	b ù d ù g + áá	10480	b ù d ù g + áá
12469	DonnoSo	rich person, wealthy person	ɔ̀gɔ̀gín+ɛ̀	ɔ̀ g ɔ̀ g í n + ɛ̀	10481	ɔ̀ g ɔ̀ g í n + ɛ̀
12470	JamsayGourou	rich person, wealthy person	dàygín	d à y g í n	10476	d à y g í n
12471	JamsayDouentza	rich person, wealthy person	dàygín	d à y g í n	10476	d à y g í n
12472	Mombo	rich person, wealthy person	dúmɔ́ŋg+à	d ú m ɔ́ ŋ g + à	10479	d ú m ɔ́ - - ŋ g + à
12473	BonduSoNajamba	rich person, wealthy person	ɔ̀gɔ̀ndé+è	ɔ̀ g ɔ̀ n d é + è	10478	ɔ̀ g ɔ̀ n d é + è
12474	BonduSoNajamba	rich person, wealthy person	ɔ̀gɔ̀ndé+è	ɔ̀ g ɔ̀ n d é + è	10478	ɔ̀ g ɔ̀ n d é + è
12475	Nanga	rich person, wealthy person	ɔ̀gɔ̀yí+ì	ɔ̀ g ɔ̀yí + ì	10485	ɔ̀ g ɔ̀yí - + ì
12476	Nanga	rich person, wealthy person	nùnùdàyg+í	n ù n ù d à y g + í	10496	n ù n ù d à y g + í
12477	Penange	rich person, wealthy person	nàfòròg+à	n à f ò r ò g + à	10486	n à f ò r ò g + à
12478	Penange	rich person, wealthy person	bààwdɛ̀ɛ̀ŋg+à	b àà w d ɛ̀ɛ̀ ŋ g + à	10497	b àà w d ɛ̀ɛ̀ ŋ g + à
12479	PergeTegu	rich person, wealthy person	ɔ̀gɔ̀íìⁿ	ɔ̀ g ɔ̀í ìⁿ	10485	ɔ̀ g ɔ̀í ìⁿ - -
12480	Tiranige	rich person, wealthy person	cɛ́lɛ́ŋgɛ́tìŋg+á	c ɛ́ l ɛ́ ŋ g ɛ́ t ì ŋ g + á	10488	c ɛ́ l ɛ́ ŋ g ɛ́ t ì ŋ g + á
12481	TogoKan	rich person, wealthy person	ɔ̀gɔ̀ííⁿ	ɔ̀ g ɔ̀ííⁿ	10485	ɔ̀ g ɔ̀ííⁿ - - -
12482	TommoSoTongoTongo	rich person, wealthy person	ɔ̀gɔ̀ín+ɛ́	ɔ̀ g ɔ̀í n + ɛ́	10481	ɔ̀ g ɔ̀í - - n + ɛ́
12483	ToroTegu	rich person, wealthy person	bàŋùn+ú	b à ŋ ù n + ú	10491	b à ŋ ù n + ú
12484	YandaDom	rich person, wealthy person	ɔ̀gɔ̀é+é	ɔ̀ g ɔ̀ é + é	10485	ɔ̀ g ɔ̀ é + é
12485	YornoSo	rich person, wealthy person	ɔ̀gɔ̀ýn+ɛ̀	ɔ̀ g ɔ̀ ý n + ɛ̀	10481	ɔ̀ g ɔ̀ - ý n + ɛ̀
12486	YornoSo	rich person, wealthy person	ɔ̀gɔ̀ým+�	ɔ̀ g ɔ̀ ý m + �	10498	ɔ̀ g ɔ̀ ý m + �
14001	BankanTey	ride (donkey, horse, camel)	nùm+á	n ù m + á	10499	n ù m + á
14002	BenTey	ride (donkey, horse, camel)	jɔ̀ɔ̀mb+ú	j ɔ̀ɔ̀ m b + ú	10500	j ɔ̀ɔ̀ m b + - ú
14003	DonnoSo	ride (donkey, horse, camel)	jɔ̀m+mɔ́	j ɔ̀ m + m ɔ́	10500	j ɔ̀ m - + m ɔ́
14004	JamsayDouentza	ride (donkey, horse, camel)	jɔ̀ɔ̀m+ɔ́	j ɔ̀ɔ̀ m + ɔ́	10500	j ɔ̀ɔ̀ m - + - ɔ́
14005	Mombo	ride (donkey, horse, camel)	dúg+ú+róm+ì	d ú g + ú + r ó m + ì	10504	d ú g + ú + r ó m + ì
14006	BonduSoNajamba	ride (donkey, horse, camel)	yòb+á+m	y ò b + á + m	10501	y ò b + á + m
14007	Nanga	ride (donkey, horse, camel)	yɔ̀g+ɔ́+mí	yɔ̀ g + ɔ́ + m í	10505	yɔ̀ g + ɔ́ + m í
14008	PergeTegu	ride (donkey, horse, camel)	jɔ̀m+ɔ́	j ɔ̀ m + ɔ́	10500	j ɔ̀ m - + - ɔ́
14009	TogoKan	ride (donkey, horse, camel)	dìnɛ́+ɛ́	d ì n ɛ́ + ɛ́	10507	d ì n ɛ́ + ɛ́
14010	TommoSoTongoTongo	ride (donkey, horse, camel)	já+á	j á + á	10508	j á + á
14011	ToroTegu	ride (donkey, horse, camel)	zɔ̀m+ɔ́	z ɔ̀ m + ɔ́	10500	z ɔ̀ m - + - ɔ́
14012	YornoSo	ride (donkey, horse, camel)	jɔ̌m+nɔ́	j ɔ̌ m + n ɔ́	10500	j ɔ̌ m - + n ɔ́
7101	BankanTey	right (hand, etc.)	ɲɛ̌+yⁿ	ɲ ɛ̌ + yⁿ	10509	ɲ ɛ̌ + yⁿ
