DOCULECT,GLOSS,IPA
DonnoSo,dirty,n ɛ m - i y
JamsayDouentza,dirty,l ɔ ɣ ɔ g i n
Mombo,dirty,n ɛ m - ɛ
BonduSoNajamba,dirty,n ii n d i g a - a
Nanga,dirty,l i s i g i rⁿ ɛ
Penange,dirty,n ɛ m ɛɛ ŋ g - a
PergeTegu,dirty,l ɔ g ɔ g - u
Tiranige,dirty,n ɛ m ɛ s - a
TogoKan,dirty,g ɛ m ɛ ɲ - u
TommoSoTongoTongo,dirty,n ɛ m - ɛ
ToroTegu,dirty,d ɔɔ l - u
YandaDom,dirty,n i m d - e
YornoSo,dirty,l ɔ g ɔ g - u
BankanTey,"take a bath or shower, bathe",n ii d - i - y e
BenTey,"take a bath or shower, bathe",n ii d - i - y e
Bunoge,"take a bath or shower, bathe",g ɔ d - u - yy - ɛ
DogulDomBendiely,"take a bath or shower, bathe",d u y - ɛ
DogulDomKundialang,"take a bath or shower, bathe",d u y - y ɛ
DonnoSo,"take a bath or shower, bathe",d ii n d ɛ - ɛ
JamsayGourou,"take a bath or shower, bathe",n iii n - e
JamsayDouentza,"take a bath or shower, bathe",n iii n - e
JamsayMondoro,"take a bath or shower, bathe",n iii n - e
BonduSoNajamba,"take a bath or shower, bathe",i n j - e - d i y - ɛ
Nanga,"take a bath or shower, bathe",n ii d - i - y e
Penange,"take a bath or shower, bathe",m ii d - u - y ɛ
PergeTegu,"take a bath or shower, bathe",n ii d o - o
TebulUre,"take a bath or shower, bathe",i n j - e - d e
Tiranige,"take a bath or shower, bathe",m ii d - u - y ɔ
TogoKan,"take a bath or shower, bathe",d iii n i - i
TommoSoTongoTongo,"take a bath or shower, bathe",d ii n d - i - y ɛ
ToroTegu,"take a bath or shower, bathe",n i d - e
YandaDom,"take a bath or shower, bathe",i n j - u - d i y - ɛ
YornoSo,"take a bath or shower, bathe",d iii n ɛ - ɛ
BankanTey,wash (one's hands),m b ɔ - ɔ
BenTey,wash (one's hands),m ɔ ɣ - ɔ
JamsayDouentza,wash (one's hands),s u m - o
Mombo,wash (one's hands),m ɔ g - ɛ
Nanga,wash (one's hands),d o - o
PergeTegu,wash (one's hands),s u m b - ɔ
Tiranige,wash (one's hands),m ɔ g - ɔ
TogoKan,wash (one's hands),s u m - ɔ
TommoSoTongoTongo,wash (one's hands),n u m - ɔ - m ɔ g - ɔ
ToroTegu,wash (one's hands),m ɔ g - ɔ
YandaDom,wash (one's hands),n u m - a - m ɔ g - ɔ
YornoSo,wash (one's hands),n o yⁿ s u m - ɔ
BankanTey,wash (clothing),s u k - o
BenTey,wash (clothing),m ɔ ɣ - ɔ
Bunoge,wash (clothing),m u n d - ɛ
DogulDomBendiely,wash (clothing),m ɔ g - ɛ
DogulDomKundialang,wash (clothing),m ɔ g - ɛ
DonnoSo,wash (clothing),m ɔ g - ɛ
JamsayGourou,wash (clothing),s u m - o
JamsayDouentza,wash (clothing),s u m - o
JamsayMondoro,wash (clothing),s u m - o
Mombo,wash (clothing),m ɔ g - ɛ
BonduSoNajamba,wash (clothing),m ɔ g - ɛ
Nanga,wash (clothing),m ɔ g - ɔ
Penange,wash (clothing),m ɔ g - ɛ
PergeTegu,wash (clothing),s u m b - ɔ
Tiranige,wash (clothing),m ɔ g - ɔ
TogoKan,wash (clothing),s u m - ɔ
TommoSoTongoTongo,wash (clothing),m ɔ g - ɔ
ToroTegu,wash (clothing),m ɔ g - ɔ
YandaDom,wash (clothing),m ɔ g - ɔ
YornoSo,wash (clothing),s u m - ɔ
BankanTey,"wash (pots, knives, etc.)",m b ɔ - ɔ
BenTey,"wash (pots, knives, etc.)",m ɔ ɣ - ɔ
Bunoge,"wash (pots, knives, etc.)",m u n d - ɛ
DogulDomBendiely,"wash (pots, knives, etc.)",m ɔ g - ɛ
DogulDomKundialang,"wash (pots, knives, etc.)",m ɔ g - ɛ
JamsayDouentza,"wash (pots, knives, etc.)",s u m - o
Mombo,"wash (pots, knives, etc.)",m ɔ g - ɛ
BonduSoNajamba,"wash (pots, knives, etc.)",m ɔ g - ɛ
Nanga,"wash (pots, knives, etc.)",m ɔ g - ɔ
Penange,"wash (pots, knives, etc.)",m ɔ g - ɛ
PergeTegu,"wash (pots, knives, etc.)",s u m b - ɔ
Tiranige,"wash (pots, knives, etc.)",m ɔ g - ɔ
TogoKan,"wash (pots, knives, etc.)",s u m - ɔ
TommoSoTongoTongo,"wash (pots, knives, etc.)",m ɔ g - ɔ
ToroTegu,"wash (pots, knives, etc.)",m ɔ g - ɔ
YandaDom,"wash (pots, knives, etc.)",m ɔ g - ɔ
YornoSo,"wash (pots, knives, etc.)",s u m - ɔ
BankanTey,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u k - u - s u
BenTey,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u g - u - s o
BenTey,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",p u g - u - s i
Bunoge,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",g i g - ɛ
DonnoSo,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",p u g - o - d o
JamsayDouentza,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",p u g - u - j ɔ
Mombo,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",g u g - ɛ
BonduSoNajamba,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u g - u - j ɛ
Nanga,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u g - u - s o
Penange,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",g u ŋ g - ɛ
PergeTegu,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",p u g - u - s ɔ
TebulUre,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u g - u - d u
Tiranige,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",g i g - ɔ
TogoKan,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",b u w - ɔ
TommoSoTongoTongo,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u g - u - d ɔ
ToroTegu,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",p u g - u - s ɔ
YandaDom,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",t u g - u - z ɔ
YornoSo,"scrub (wet clothing, in washing) such that two surfaces of the garment rub together back and forth",y a m - ɲ ɛ
BankanTey,soap,s a p - p i n a
BenTey,soap,s a m - n a
Bunoge,soap,s a m - n a
DogulDomBendiely,soap,n e m e - ŋ g oo - n d u
DogulDomKundialang,soap,n ɛ m ɛ - ŋ g oo - n d u - ŋ
DonnoSo,soap,s a m - m i n ɛ
JamsayGourou,soap,s a m - n a
JamsayDouentza,soap,s a m - n a
JamsayMondoro,soap,s a m - n a
Mombo,soap,s ɔ m ɔ - ŋ g e
BonduSoNajamba,soap,s a p u - n
Nanga,soap,s a m i - rⁿ i
Penange,soap,s aa m - n o
PergeTegu,soap,s a m - n a
Tiranige,soap,s a m u - n u
TogoKan,soap,s a n a
TommoSoTongoTongo,soap,ɛ s ɛ - n d u
ToroTegu,soap,ɛ r a
ToroTegu,soap,ɛ r a p i - r u
YandaDom,soap,ɛ rⁿ ɛ
YandaDom,soap,ɛ rⁿ ɛ s a - m b u - n
YornoSo,soap,s a m - n ɛ
BankanTey,paint (noun),p ɛ - n t i - r i
BenTey,paint (noun),p e - n d i - r i
JamsayDouentza,paint (noun),p e - n t i - r i
Mombo,paint (noun),p e - n d i - r i
BonduSoNajamba,paint (noun),p i j aa
Nanga,paint (noun),p e - n d i - r i
PergeTegu,paint (noun),b ɔ rⁿ i - yⁿ ɔ - m
TogoKan,paint (noun),p ɛⁿ t i - r i
TommoSoTongoTongo,paint (noun),p ɛ - n d u - r u
ToroTegu,paint (noun),p e - n t u - r u
YandaDom,paint (noun),p e - n d u
YornoSo,paint (noun),l a s oo
YornoSo,paint (noun),p e n i - r i
BenTey,"dye, apply colors to (fabric)",g a r - aa - g a yⁿ
JamsayDouentza,"dye, apply colors to (fabric)",g a r - a - k u n - o
BonduSoNajamba,"dye, apply colors to (fabric)",g a l - a - g a n
Nanga,"dye, apply colors to (fabric)",g a r - a - g a rⁿ - i
PergeTegu,"dye, apply colors to (fabric)",g a r - a - k u l - o
TogoKan,"dye, apply colors to (fabric)",g a r - a - k u n
ToroTegu,"dye, apply colors to (fabric)",l i g - o
YandaDom,"dye, apply colors to (fabric)",g a l - a - k u n d - o
YornoSo,"dye, apply colors to (fabric)",g a l - a - k u n - ɔ
BankanTey,color (as in what color?),s ii
BenTey,color (as in what color?),s ii
BenTey,color (as in what color?),t ɔ w
Bunoge,color (as in what color?),s i
DogulDomBendiely,color (as in what color?),k u l ɛɛ - r
DonnoSo,color (as in what color?),t ɔ - g u
JamsayDouentza,color (as in what color?),s ii
JamsayDouentza,color (as in what color?),t ɔ - g u
Mombo,color (as in what color?),p e - n d i - r i
BonduSoNajamba,color (as in what color?),s ii
Nanga,color (as in what color?),s ii
Penange,color (as in what color?),s ii
PergeTegu,color (as in what color?),b ɔ rⁿ i - yⁿ ɔ - m
TogoKan,color (as in what color?),k u l ɛɛ - r u
TommoSoTongoTongo,color (as in what color?),k u l ɛɛ - r
ToroTegu,color (as in what color?),s ii
YandaDom,color (as in what color?),t ɔ - g u
YornoSo,color (as in what color?),s ii
Ampari,"black, dark",k o r - o
BankanTey,"black, dark",j ɛ m ɛ - yⁿ
BenTey,"black, dark",j e wⁿ e wⁿ
BenTey,"black, dark",j e wⁿ e wⁿ
Bunoge,"black, dark",y ɔɔ l - ɛ
DogulDomBendiely,"black, dark",g ɛ m ɛ ŋ
DogulDomKundialang,"black, dark",g ɛ m ɛ ŋ -
DonnoSo,"black, dark",g ɛ ŋ
JamsayGourou,"black, dark",g ɛ m
JamsayDouentza,"black, dark",j ɛ m
JamsayMondoro,"black, dark",j ɛ m
Mombo,"black, dark",w ɛ r ɛ d - ɛ
BonduSoNajamba,"black, dark",j ɛ m - ɛ
Nanga,"black, dark",j ɛ m - i
Penange,"black, dark",y ɔ r d - ɛ
PergeTegu,"black, dark",j e m
TebulUre,"black, dark",j ɛ m ɛ - ɛ
TebulUre,"black, dark",j ɛ m ɛ - ɛ
Tiranige,"black, dark",j ɛ m - ɛ
TogoKan,"black, dark",g ɛⁿ
TommoSoTongoTongo,"black, dark",g ɛ m
ToroTegu,"black, dark",j ɛ m
YandaDom,"black, dark",j e m - ɛ
YornoSo,"black, dark",g ɛ m
BankanTey,become black or dark,j e m b i r - e
BenTey,become black or dark,j e m d - e
Bunoge,become black or dark,y ɔ ll - ɛ
DonnoSo,become black or dark,g ɛ m i n d ɛ - ɛ
JamsayDouentza,become black or dark,j ɛ m n - ɛ
JamsayMondoro,become black or dark,j ɛ m n - ɛ
Mombo,become black or dark,w ɛ r ɛ d y e - e
BonduSoNajamba,become black or dark,j ɛ m i y - ɛ
BonduSoNajamba,become black or dark,j ɛ m - ɛ
Nanga,become black or dark,j ɛ m - ɛ
Penange,become black or dark,y ɔ r a d i g - e
PergeTegu,become black or dark,j ɛ m d - ɛ
PergeTegu,become black or dark,j ɛ m d u w - ɛ
TebulUre,become black or dark,j ɛ m - ɛ
Tiranige,become black or dark,j ɛ m i y - ɔ
Tiranige,become black or dark,j ɛ m y - ɔ
TogoKan,become black or dark,g ɛ n
TommoSoTongoTongo,become black or dark,g ɛ m ɛ n d i y - ɛ
ToroTegu,become black or dark,j ɛ m b u l - u
YandaDom,become black or dark,j e m - ɛ
YandaDom,become black or dark,j ɛ m d i y - ɛ
YornoSo,become black or dark,g ɛ m n ɛ - ɛ
Ampari,"white, light-colored",t oo m b - o
BankanTey,"white, light-colored",p i n d - ɛ
BenTey,"white, light-colored",p i l ɛ m
BenTey,"white, light-colored",p i l ɛ y - ɛ
Bunoge,"white, light-colored",s i m - a
DogulDomBendiely,"white, light-colored",p i l a ŋ
DogulDomKundialang,"white, light-colored",p i l a ŋ -
DonnoSo,"white, light-colored",p i l - u
JamsayGourou,"white, light-colored",p i r - u
JamsayDouentza,"white, light-colored",p i r - u
JamsayMondoro,"white, light-colored",p i r - u
Mombo,"white, light-colored",t o m b - o
BonduSoNajamba,"white, light-colored",p i l - ɛ
Nanga,"white, light-colored",p i r - i
Penange,"white, light-colored",t o m b - o
PergeTegu,"white, light-colored",p i r - i
TebulUre,"white, light-colored",p i l m b - ɔ
TebulUre,"white, light-colored",p i l g - ɔ
Tiranige,"white, light-colored",p u l - ɛ
TogoKan,"white, light-colored",p i r - i
TommoSoTongoTongo,"white, light-colored",p i l - u
ToroTegu,"white, light-colored",p i r - u
YandaDom,"white, light-colored",p i l - ɛ
YornoSo,"white, light-colored",p i l
Ampari,green,k ɔ j i k o r - o
BankanTey,green,s a w a ɔ r u m
BenTey,green,s a w aa ɔ r - u
Bunoge,green,k ɔ j i k a j - i
DogulDomBendiely,green,w ɛ r a ŋ
DogulDomKundialang,green,w ɛ r ɛ ŋ -
DonnoSo,green,w ɛ r - u
JamsayGourou,green,ɔ y ɔɔ r - u
JamsayDouentza,green,ɔ y ɔɔ r - u
Mombo,green,k ɔ j i k o l - o
BonduSoNajamba,green,w ɛ r - ɛ
Nanga,green,s a w a ɔ r - i
Penange,green,k ɔ j i k o l - o
PergeTegu,green,ɔ y ɔɔ r - u
TebulUre,green,w ɛ r ɛ - ɛ
Tiranige,green,k ɔ y k o l - o
TogoKan,green,b e r u ɔ r - u
TommoSoTongoTongo,green,w ɛ r - u
ToroTegu,green,s ɔ l ɔɔ r - u
YandaDom,green,v ɛ r - u
YornoSo,green,w ɛ r
BankanTey,blue,b u l a b u l - a
BenTey,blue,b oo g u m
BenTey,blue,b u l ɔ b u l - ɔ
Bunoge,blue,b u l a b u l - a
DogulDomBendiely,blue,b l ɔ b l - ɔ
JamsayGourou,blue,b u l ɛ b u l - ɛ
JamsayDouentza,blue,b u l ɔ b u l - ɔ
JamsayDouentza,blue,y a r u m a n a j e j - u
Mombo,blue,b u l ɔ b u l - ɔ
BonduSoNajamba,blue,b u l a b u l - a
Nanga,blue,b o g - i
Nanga,blue,b u l a b u l - a
Penange,blue,b u l a b u l - a
PergeTegu,blue,b u l ɔ b u l - ɔ
Tiranige,blue,b u l a b u l - a
TogoKan,blue,y ɛ r - u
TommoSoTongoTongo,blue,b u l ɔ b u l - ɔ
TommoSoTongoTongo,blue,a l a k a l a g i ɲɲ i y - e
ToroTegu,blue,b u l - a
YandaDom,blue,b u l ɔ b u l - ɔ
YornoSo,blue,b u l ɔ b u l - ɔ
Ampari,red (including brown and orange),b ɔɔ m b - ɛ
BankanTey,red (including brown and orange),b a rⁿ a - yⁿ
BenTey,red (including brown and orange),b a rⁿ a wⁿ
Bunoge,red (including brown and orange),b ɔ w
DogulDomBendiely,red (including brown and orange),b a n u ŋ
DogulDomKundialang,red (including brown and orange),b a n u ŋ -
DonnoSo,red (including brown and orange),b a n - u
JamsayGourou,red (including brown and orange),b a n
JamsayDouentza,red (including brown and orange),b a n
JamsayMondoro,red (including brown and orange),b a n
Mombo,red (including brown and orange),b u n - u
BonduSoNajamba,red (including brown and orange),b a n - e
Nanga,red (including brown and orange),b a rⁿ i
Penange,red (including brown and orange),b ɔ m b - ɛ
PergeTegu,red (including brown and orange),b a rⁿ u
TebulUre,red (including brown and orange),b a rⁿ ɛ - ɛ
TebulUre,red (including brown and orange),b a rⁿ ɛ - ɛ
Tiranige,red (including brown and orange),b u n - i
TogoKan,red (including brown and orange),b - aⁿ
TommoSoTongoTongo,red (including brown and orange),b a n - u
ToroTegu,red (including brown and orange),b a rⁿ u
YandaDom,red (including brown and orange),b a n
YornoSo,red (including brown and orange),b a n
Ampari,yellow,p o d i p u n - a
BankanTey,yellow,n ɔ rⁿ ɔ p i rⁿ a
BankanTey,yellow,ɔɔ l - ɔ
BenTey,yellow,n ɔ rⁿ ɔ yⁿ p i rⁿ a
Bunoge,yellow,p o r i p u n - a
DogulDomBendiely,yellow,p ɛ n d u r - u
DogulDomBendiely,yellow,p ɔ r ɔ m i n - ɛ
DogulDomKundialang,yellow,p o r m i n - ɛ
DonnoSo,yellow,p u r u g - u
JamsayGourou,yellow,s a - y
JamsayDouentza,yellow,y ɔ r ɔ p i rⁿ e
Mombo,yellow,p o r o p u n - a
BonduSoNajamba,yellow,n oo l p u n ɛ ŋ g - o
BonduSoNajamba,yellow,ɔɔ l a ŋ g - o
Nanga,yellow,n a rⁿ a p i rⁿ a
Penange,yellow,p o r o p u n - a
PergeTegu,yellow,ɔɔ l - a
PergeTegu,yellow,ɲ ɛɛ rⁿ ɛ p i rⁿ ɛ
Tiranige,yellow,p o r i p u n - a
TogoKan,yellow,y ɔ r ɔ p u rⁿ u
TommoSoTongoTongo,yellow,ɔɔ l - ɔ
TommoSoTongoTongo,yellow,y u l ɔ p u n - ɔ
ToroTegu,yellow,s i tt - i
YandaDom,yellow,l o l p u rⁿ a
YornoSo,yellow,y u l ɔ p ɔ rⁿ ɔ k ɔ l
BankanTey,"hard, firm, solid, stiff (surface, object)",m a - wⁿ
BenTey,"hard, firm, solid, stiff (surface, object)",m a - wⁿ
Bunoge,"hard, firm, solid, stiff (surface, object)",ɲ aa ŋ - i
DogulDomKundialang,"hard, firm, solid, stiff (surface, object)",ɛ g ɛ ŋ -
DonnoSo,"hard, firm, solid, stiff (surface, object)",t o nn - o
JamsayGourou,"hard, firm, solid, stiff (surface, object)",d e ŋ
JamsayDouentza,"hard, firm, solid, stiff (surface, object)",d e ŋ
Mombo,"hard, firm, solid, stiff (surface, object)",k e n d e k e n d - u
BonduSoNajamba,"hard, firm, solid, stiff (surface, object)",m a yy - e
Nanga,"hard, firm, solid, stiff (surface, object)",m a rⁿ i
Nanga,"hard, firm, solid, stiff (surface, object)",ɛ - ɛ
Penange,"hard, firm, solid, stiff (surface, object)",k a mm - i
PergeTegu,"hard, firm, solid, stiff (surface, object)",m a - yⁿ
TebulUre,"hard, firm, solid, stiff (surface, object)",m a n g - ɔ
TebulUre,"hard, firm, solid, stiff (surface, object)",m a n m b - ɔ
Tiranige,"hard, firm, solid, stiff (surface, object)",m a l a n - i
TogoKan,"hard, firm, solid, stiff (surface, object)",m a
TogoKan,"hard, firm, solid, stiff (surface, object)",k e g - u
TommoSoTongoTongo,"hard, firm, solid, stiff (surface, object)",m a yy a m
TommoSoTongoTongo,"hard, firm, solid, stiff (surface, object)",ɛɛ ⁿ
ToroTegu,"hard, firm, solid, stiff (surface, object)",m a w
ToroTegu,"hard, firm, solid, stiff (surface, object)",m b a w
YandaDom,"hard, firm, solid, stiff (surface, object)",ʔ ə yⁿ a - yⁿ
YornoSo,"hard, firm, solid, stiff (surface, object)",ɛɛ ⁿ
BankanTey,hard (dry),m a - wⁿ
BenTey,hard (dry),m a - a
DonnoSo,hard (dry),m a - y
JamsayDouentza,hard (dry),m a - yⁿ
BonduSoNajamba,hard (dry),m a y ŋ g - o
Nanga,hard (dry),m a - a
PergeTegu,hard (dry),m a - yⁿ
TommoSoTongoTongo,hard (dry),m a yy a m
TommoSoTongoTongo,hard (dry),ɛɛ ⁿ
TommoSoTongoTongo,hard (dry),m - aa
ToroTegu,hard (dry),m a - yⁿ
YornoSo,hard (dry),m a - a
BenTey,"soft (flour, fabric)",y ɔ r u w
DogulDomBendiely,"soft (flour, fabric)",ɔ l ɔ g - ɔ
DonnoSo,"soft (flour, fabric)",y ɔ r - u
JamsayDouentza,"soft (flour, fabric)",y ɔ r - u
BonduSoNajamba,"soft (flour, fabric)",b ɛ r ɛ d - ɛ
Nanga,"soft (flour, fabric)",b u r - i
Penange,"soft (flour, fabric)",m ɔ n m ɔ n k a n
PergeTegu,"soft (flour, fabric)",y ɔ r - u
TebulUre,"soft (flour, fabric)",y ɔ r ɛ - ɛ
Tiranige,"soft (flour, fabric)",m a l a n - i
Tiranige,"soft (flour, fabric)",b u r a d i y e s a - wⁿ
TogoKan,"soft (flour, fabric)",y ɔ r - u
TommoSoTongoTongo,"soft (flour, fabric)",b u r - u
ToroTegu,"soft (flour, fabric)",ɔ r - i
YandaDom,"soft (flour, fabric)",y ɔ d - u
YornoSo,"soft (flour, fabric)",y ɔ r - u
BankanTey,"soft, yielding (sand)",b u t - u
BenTey,"soft, yielding (sand)",b u t - u
JamsayDouentza,"soft, yielding (sand)",b u d - ɔ
BonduSoNajamba,"soft, yielding (sand)",b u r i - i
Nanga,"soft, yielding (sand)",b u r - i
PergeTegu,"soft, yielding (sand)",b u d - u
TogoKan,"soft, yielding (sand)",ɔ r - u
TommoSoTongoTongo,"soft, yielding (sand)",d ɛ r uu k a n - u
ToroTegu,"soft, yielding (sand)",ɔ r - u
YandaDom,"soft, yielding (sand)",y ɔ d - u
YornoSo,"soft, yielding (sand)",b u d - ɔ
BankanTey,"rough, coarse (surface)",k aa s - u
BenTey,"rough, coarse (surface)",k u n j u m
DogulDomBendiely,"rough, coarse (surface)",b l ɔ l ɔ ŋ
DogulDomBendiely,"rough, coarse (surface)",y a g a r - aa
DogulDomKundialang,"rough, coarse (surface)",b u l ɔ l ɔ ŋ -
DonnoSo,"rough, coarse (surface)",k u n j - u
JamsayGourou,"rough, coarse (surface)",k u s - u
JamsayDouentza,"rough, coarse (surface)",k u ɲ - u
JamsayMondoro,"rough, coarse (surface)",k u ɲ - u
Mombo,"rough, coarse (surface)",y a g a r - a
BonduSoNajamba,"rough, coarse (surface)",y a g a j - a
Nanga,"rough, coarse (surface)",k u n j - i
Penange,"rough, coarse (surface)",k u r j - u
PergeTegu,"rough, coarse (surface)",k u n j - u
Tiranige,"rough, coarse (surface)",y a g a r - a
